,RAIZ,identificador,situação cadastral,data situacao,motivo situacao,data início atividade,cnae principal,logradouro,numero,bairro,cep,uf,municipio
56623,92189356,1,4,20210323,63,19660805,1510600,BR 116,SN,SEDE,96148000.0,RS,1020
56625,17270950,1,2,20051103,0,19680522,6010100,ITATIAIA,117,BONFIM,31210170.0,MG,4123
56626,72843212,1,2,20051103,0,19930928,6110803,EID MANSUR,666,PQ. SAO GEORGE,6708070.0,SP,6361
56741,03213075,1,2,20050827,0,19990420,2599399,GENESIO VARGAS,1425,VILAS DA MANTIQUEIRA,37650000.0,MG,4209
56805,15229396,1,8,19961122,2,19700818,2031200,AYRTON SENNA DA SILVA,2700,JARDIM ORATORIO,9380901.0,SP,6689
56815,03282398,1,2,20051103,0,19990716,2449199,PREFEITO TAKUMI KOYKE,360,VILA JOANA D'ARC,8500010.0,SP,6415
56817,02248344,1,2,20051103,0,19971103,6550200,SENADOR GOMES DA SILVA,410,CENTRO,38200000.0,MG,4541
56818,05240669,1,2,20151106,0,20020807,7020400,DOUTOR FLORENCIO YGARTUA,288,MOINHOS DE VENTO,90430010.0,RS,8801
56819,62162847,1,2,20051103,0,19680822,4211101,PEDRO MASCAGNI,650,JARDIM GALETO,13253140.0,SP,6569
56820,62650023,1,8,20151201,2,19700306,2640000,LEONCIO DE CARVALHO,234,PARAISO,4003010.0,SP,7107
56821,62800446,1,8,20120701,2,19700506,8211300,DAS NACOES UNIDAS,17891,VILA ALMEIDA,4795100.0,SP,7107
56824,33435231,1,2,20051103,0,19730917,3316301,ALICE HERVE,356,BINGEN,25669900.0,RJ,5877
56827,01637895,1,2,20000403,0,19970130,2320600,GOMES DE CARVALHO,1996,VILA OLIMPIA,4547006.0,SP,7107
56831,16233389,1,2,20051103,0,19720707,4712100,MONSENHOR TERTULIANO CARNEIRO,136,CENTRO,44002296.0,BA,3515
56837,04125304,1,8,20060801,2,20001027,2099199,BENEDITO MALZUQUIM,730,CAMPO DE BOITUVA,18550000.0,SP,6239
56839,06055186,1,2,20051103,0,20040105,8219901,"104 NORTE, RUA NE 01, CONJ. 01",18,PLANO DIRETOR NORTE,77006016.0,TO,9733
56840,01167562,1,2,20040402,0,19960423,4213800,BENTO DE ANDRADE,458,JD PAULISTA,4503001.0,SP,7107
56841,56151178,1,2,20030607,0,19860731,7820500,MANOEL BORBA,163,SANTO AMARO,4743010.0,SP,7107
56842,58503129,1,2,20051103,0,19880112,8299799,JOAO NAVES DE AVILA,1331,SARAIVA,38408100.0,MG,5403
56843,21745112,1,8,20200514,1,19800319,4744099,MARIA CATARINA CIMINI,286,CENTRO,35300030.0,MG,4267
56846,07175725,1,2,20041025,0,20041025,7020400,PREFEITO WALDEMAR GRUBBA,3300,VILA LALAU,89256900.0,SC,8175
56847,01585320,1,2,20051103,0,19961212,6462000,GENERAL MAC ARTHUR,418,BOA VIAGEM,51160280.0,PE,2531
56848,03237876,1,2,20200126,0,19990514,4693100,MARIA COELHO AGUIAR,653,JARDIM SAO LUIZ,5805000.0,SP,7107
56849,42157511,1,8,20091231,2,19720529,1710900,ARACRUZ X BARRA DO RIACHO,SN,BARRA DO RIACHO,29197000.0,ES,5611
56850,01599846,1,8,20161021,1,19961217,6462000,PROFESSOR CARLOS REIS,145,PINHEIROS,5425020.0,SP,7107
56851,61079232,1,2,20051103,0,19660517,2031200,ENGENHEIRO LUIZ CARLOS BERRINI,105,CIDADE MONCOES,4571010.0,SP,7107
56863,83298877,1,8,20081112,54,19660820,1813099,GETULIO VARGAS,314 N,CENTRO,89801000.0,SC,8081
56864,83663625,1,2,20050924,0,19700216,2451200,CONEGO ANIBAL MARIA DI FRANCIA,278,PINHEIRINHO,88804360.0,SC,8089
56865,89637490,1,2,20051103,0,19781206,1710900,BRIGADEIRO FARIA LIMA,3600,ITAIM BIBI,4538132.0,SP,7107
56866,33009945,1,2,20051103,0,19710804,2110600,ENG BILLINGS,1729,JAGUARE,5321900.0,SP,7107
56868,72975667,1,4,20181004,63,19931026,3314710,BLECAUTE,616,JARDIM NOSSA SENHORA DO CARMO,8270610.0,SP,7107
57379,17335274,1,2,20051103,0,19680619,2392300,MG 424,SN,TAQUARIL,35738000.0,MG,5071
57387,01676801,1,2,20051103,0,19961219,4693100,ABIAIL DO AMARAL CARNEIRO,41,ENSEADA DO SUA,29050535.0,ES,5705
57390,21014881,1,2,20051103,0,19791108,4530701,"BR 116, KM 141,5",10500,SAO CRISTOVAO,95059520.0,RS,8599
57408,03586159,1,2,20050827,0,20000111,3299002,NOSSA SENHORA DA CABECA,1811,CIDADE INDUSTRIAL,81310010.0,PR,7535
57589,30952972,1,2,20051103,0,19800715,1411801,ANGELO DALVI,88,COBILANDIA,29111085.0,ES,5703
57590,68750454,1,2,20050709,0,19930204,1052000,PR 460,S/N,CENTRO,85150000.0,PR,8453
57592,33814948,1,2,20051103,0,19680612,8550302,COSTA SENNA,1038,PADRE EUSTAQUIO,30720350.0,MG,4123
57602,05750853,1,8,20140602,2,20030704,1093701,DAS INDUSTRIAS,S/N,CENTRO INDUSTRIAL,45613078.0,BA,3597
57605,04374980,1,2,20190307,0,20010209,4930202,CORONEL FELIX,1379,CENTRO,62250000.0,CE,1417
57609,04972469,1,8,20201231,2,19770101,8211300,BRIGADEIRO FARIA LIMA,201,ALTO DE PINHEIROS,5426100.0,SP,7107
57729,08318365,1,2,20060921,0,20060921,4662100,PRUDENTE DE MORAES 4006,4006,VILA SANTANA,8613900.0,SP,7151
57875,03380763,1,2,20070702,0,20070702,1122401,2,255,SETOR BARCELOS,75383270.0,GO,9625
58354,08667777,1,2,20070223,0,20070223,4110700,DOM LUIS,609,MEIRELES,60160230.0,CE,1389
58786,11928659,1,2,20100607,0,20100607,4781400,DOUTOR SEIDEL,120,VILA LEOPOLDINA,5315000.0,SP,7107
59341,11245802,1,2,20091015,0,20091015,4292801,JOSE ODORIZZI,900,ASSUNCAO,9810900.0,SP,7075
60639,92620574,1,2,20051103,0,19890309,6462000,PEDRO GRENDENE,131,VOLTA GRANDE,95180052.0,RS,8655
60640,00016042,1,8,20060711,2,19941006,4110700,NOSSA SENHORA DE FATIMA,3075,JD. N.S.DE FATIMA,13478540.0,SP,6131
60642,00074024,1,4,20150211,64,19940524,2532201,ANTONIO RAPOSO,186,LAPA,5074020.0,SP,7107
60645,00122145,1,2,20031108,0,19940722,2021500,DA BOA ESPERANCA,650,BOM PASTOR,26110120.0,RJ,2909
60646,03410855,1,8,20110321,2,19990820,6462000,PRESIDENTE WILSON,231,CENTRO,20030905.0,RJ,6001
60647,07526557,1,2,20050719,0,20050719,1113502,DOUTOR RENATO PAES DE BARROS,1017,ITAIM BIBI,4530001.0,SP,7107
60648,01764595,1,2,20051103,0,19970409,6622300,MARIA QUITERIA,3477,CENTRO,44050794.0,BA,3515
60650,05093000,1,2,20050924,0,19760304,4731800,JOSE BONIFACIO,1962,SAO BRAZ,66063010.0,PA,427
60655,01912192,1,2,20051103,0,19970602,5111100,GOMES DE CARVALHO,1108,VILA OLIMPIA,4547004.0,SP,7107
60657,05282535,1,8,20070501,2,20020819,2022300,DO HIDROGENIO,824,POLO PETROQUIMICO,42810010.0,BA,3413
60680,00407975,1,2,20051103,0,19950126,4623105,MONSENHOR LOMBARDI,11,CENTRO,45450000.0,BA,3523
60682,97471676,1,2,20051103,0,19940411,4681801,BR-369,S/N,CATARATAS,85818640.0,PR,7493
61078,00466591,1,2,20051103,0,19950302,155502,ASSIS CHATEAUBRIANT,S/N,RURAL,15110000.0,SP,6451
61079,00472355,1,2,20030301,0,19950216,4120400,CEZARIO JOSE DE CASTILHO,S/N,NOVO JARDIM PAGANI,17024202.0,SP,6219
61226,00768809,1,4,20190228,63,19950823,5611201,CRISANTO M DA ROCHA,1080,EDSON QUEIROZ,60833530.0,CE,1389
61256,00820120,1,2,20040828,0,19950919,2122000,DAS NACOES UNIDAS,14401,VILA GERTRUDES,4794000.0,SP,7107
61259,02445871,1,2,20051103,0,19980331,5510801,FRANCISCO LOUP,1179,MARESIAS,11600200.0,SP,7115
61541,05996801,1,8,20160401,2,20031113,4651601,INDEPENDENCIA,1.146,LESTE VILA NOVA,74645010.0,GO,9373
61558,01009681,1,2,20040828,0,19960111,8299799,EMBAIXADOR MACEDO SOARES,10.001,VILA ANASTACIO,5095035.0,SP,7107
61570,01030942,1,2,20010612,0,19960126,3811400,ORLANDO VEDOVELLO,2142,PARQUE DA REPRESA,13144610.0,SP,6831
61893,01107389,1,2,20051103,0,19960305,2121101,LUIS CARLOS PRESTES,290,BARRA DA TIJUCA,22775055.0,RJ,6001
61897,01109184,1,2,20050930,0,19960313,6319400,BRIGADEIRO FARIA LIMA,1384,JARDIM PAULISTANO,1451001.0,SP,7107
61960,35820448,1,2,20051103,0,19890830,7020400,PASTOR MARTIN LUTHER KING JR,126,DEL CASTILHO,20760005.0,RJ,6001
62002,01189830,1,2,20051103,0,19960422,5221400,ANCHIETA,204,VILA BOAVENTURA,13201804.0,SP,6619
62105,02879250,1,2,20051103,0,19981207,8220200,PAUL VALERY,255,CHACARA SANTO ANTONIO (ZONA SUL),4719050.0,SP,7107
62129,57272767,1,8,20161003,1,19930701,8640205,GUSTAVO MACIEL,21-36,JARDIM NASRALLA,17012110.0,SP,6219
62140,57507378,1,2,20051103,0,19810918,2121101,JORNALISTA FRANCISCO AGUIRRE PROENCA,S/N,CHACARA ASSAY,13186901.0,SP,2951
62724,04735087,1,2,0,0,20011025,2411300,BR 040,S/N,INDUSTRIAS NA BR 040,35701970.0,MG,5343
62742,01355296,1,2,20051103,0,19851112,151201,DIAMANTINO,716,JARDIM GUARANA,78400000.0,MT,9069
62833,77371789,1,2,20051103,0,19761004,4930203,WILLIAM BOOTH,537,BOQUEIRAO,81650120.0,PR,7535
62834,77388007,1,2,20051103,0,19761202,2063100,AVENIDA RUI BARBOSA,4110,PARQUE DA FONTE,83050010.0,PR,7885
62846,58871393,1,2,20051103,0,19880531,7311400,LEANDRO MARTINS,10,CENTRO,20080070.0,RJ,6001
62860,59109165,1,2,20051103,0,19660823,6431000,VOLKSWAGEN,291,JABAQUARA,4344020.0,SP,7107
62861,40375636,1,2,20051103,0,19920121,4663000,GOMES FREIRE,574,CENTRO,20231015.0,RJ,6001
62894,78116043,1,2,20031018,0,19821104,6920602,MARIPA,4937,CENTRO,85901000.0,PR,7927
62962,78626983,1,2,20051103,0,19690306,6422100,DOS BANDEIRANTES 460,460,BROOKLIN PAULISTA,4553900.0,SP,7107
62963,03171752,1,2,20051026,0,19990525,2721000,SANTOS DUMONT,3164,CIDADE INDUSTRIAL SATELITE DE SAO PAULO,7220000.0,SP,6477
63048,41757527,1,2,20051103,0,19920108,2949299,CAROLINA,51,IMBIRUCU,32677644.0,MG,4133
63082,60744463,1,2,20051103,0,19890605,2051700,DOUTOR RUBENS GOMES BUENO,N.691,VARZEA DE BAIXO,4730000.0,SP,7107
63083,60746948,1,2,20051103,0,19430302,6422100,CIDADE DE DEUS,S/N,VILA YARA,6029900.0,SP,6789
63084,42123091,1,2,20051103,0,19730815,1812100,DOUTOR RUDGE RAMOS,1561,RUDGE RAMOS,9639000.0,SP,7075
63095,61074829,1,2,20051103,0,19660708,7112000,AVENIDA MONTEIRO LOBATO 3411,3411,SAO ROQUE,7190904.0,SP,6477
63096,61282661,1,2,20040918,0,19660802,2121101,RAPHAEL DE MARCO,43,JD DAS OLIVEIRAS,6765000.0,SP,7157
63097,61575775,1,2,20051103,0,19471014,4292801,BRIGADEIRO FARIA LIMA,3900,ITAIM BIBI,4538132.0,SP,7107
63098,61584140,1,2,20051103,0,19660817,3514000,RUI BARBOSA,80,CENTRO,36770901.0,MG,4305
63101,61923504,1,8,20150209,73,19690513,6612603,CINCINATO  BRAGA,340,BELA VISTA,1333010.0,SP,7107
63103,80924459,1,8,20090930,2,19930519,6141800,SANTOS,737,CENTRO,86030495.0,PR,7667
63104,44584621,1,2,20031018,0,19800915,4120400,ANHANGUERA,1025,CONSERVA,13466060.0,SP,6131
63105,44740314,1,8,20120601,2,19800928,113000,NOVE DE JULHO,5519,ITAIM BIBI,1407200.0,SP,7107
63106,25757634,1,8,20020910,2,19660802,1012103,CORONEL JOSE TEOFILO CARNEIRO,1001,SAO JOSE,38401344.0,MG,5403
63108,25898537,1,2,20051103,0,19890627,7911200,DESEMBARGADOR JORGE FONTANA,428,BELVEDERE,30320670.0,MG,4123
63120,08555864,1,2,20051103,0,19810720,4511104,BR 116,13862,JIBOIA,61880000.0,CE,991
63122,27071778,1,2,20051103,0,19710817,810004,ITAOCA,S/N,ITAOCA,29325000.0,ES,5623
63123,27184951,1,2,20190318,0,19680702,2320600,INDUSTRIAL JOAO PEREIRA DOS SANTOS,S/N,POVOADO ESTIVA,49160000.0,SE,3195
63124,27197888,1,2,20051103,0,19810423,4713005,DA ASSEMBLEIA,51,CENTRO,20011001.0,RJ,6001
63125,09285446,1,4,20210423,63,19791023,4511101,JOAQUIM VICTOR DE HOLLANDA,1840,LAGOA NOVA,59062460.0,RN,1761
63131,28270114,1,8,20040903,2,19830802,7020400,DR HIPOLITO PINTO RIBEIRO,S N,CENTRO EDUCACIONAL,13486317.0,SP,6639
63133,49337108,1,2,20051103,0,19780110,4693100,1 B,83,CIVIT II,29168096.0,ES,5699
63136,29328267,1,2,20001209,0,19660812,4744001,WASHINGTON LUIZ,4028,PARQUE CHACRINHA,25055009.0,RJ,5833
63137,11214624,1,2,20051103,0,19760423,6550200,LINS PETIT,140,PAISSANDU,50070225.0,PE,2531
63140,11342912,1,2,20051103,0,19740114,4511104,CORONEL CLEMENTINO COELHO,780,ATRAS DA BANCA,56308210.0,PE,2521
63141,29506474,1,2,20051103,0,19770608,2591800,DO CARTORIO,2101,AGUAS CLARAS,94760000.0,RS,8963
63148,88732318,1,2,20051103,0,19830530,6550200,15 DE NOVEMBRO,556,CENTRO,95200151.0,RS,8953
63152,14345706,1,2,20051103,0,19661103,4922102,AMELIA AMADO,1201,CENTRO,45600768.0,BA,3597
63157,33000167,1,2,20051103,0,19660928,1921700,REPUBLICA DO CHILE,65,CENTRO,20031170.0,RJ,6001
63161,33149501,1,8,20071030,4,19660822,4647802,TEODORO DA SILVA,907,VILA ISABEL,20560000.0,RJ,6001
63163,04210314,1,2,20031004,0,20001226,1354500,OCTAVIO PILON,S/N,SAO FRANCISCO,18520000.0,SP,6331
63166,33755174,1,2,20050528,0,19671218,9412099,MARECHAL CAMARA,210,CASTELO,20020080.0,RJ,6001
63169,71796478,1,8,20180630,2,19930701,4689301,WALDEMAR MANCINI,310,ITAQUERA,8295290.0,SP,7107
63172,34270942,1,2,20050129,0,19720728,7311400,SANTA LUZIA,651,CENTRO,20030041.0,RJ,6001
63180,92080035,1,2,20051103,0,19880209,2622100,NISSIN CASTIEL,640,INDUSTRIAL,94045420.0,RS,8683
63182,17146341,1,2,20051103,0,19720517,6810202,BRASIL,7595,MARIANO PROCOPIO,36080060.0,MG,4733
63183,55126114,1,4,20181023,63,19851028,2930101,CARMINA I FANGANIELLO,171,JD SAO FRANCISCO,2181100.0,SP,7107
63207,86430899,1,2,20051103,0,19720225,4110700,HERIBERTO HULSE,152,CENTRO,88015170.0,SC,8105
63216,85131704,1,2,20051103,0,19690506,4511101,CORONEL JOSE SEVERIANO MAIA,1567,N SRA APARECIDA,89300399.0,SC,8199
63221,07689002,1,2,20050908,0,20050908,3041500,AVENIDA BRIGADEIRO FARIA LIMA 2170,2170,PUTIM,12227901.0,SP,7099
63237,06941020,1,2,0,0,20040730,6463800,FRANCISCO MATARAZZO,404,AGUA BRANCA,5001000.0,SP,7107
63270,35765817,1,8,20160531,2,19890726,6822600,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,4344902.0,SP,7107
63309,04072693,1,4,20181010,63,20000927,4511102,ENGENHEIRO CAETANO ALVARES,912,CASA VERDE,2413000.0,SP,7107
63370,86726452,1,2,20051103,0,19940210,8291100,RIO BRANCO,123,CENTRO,20040005.0,RJ,6001
63378,00915950,1,2,20041224,0,19951010,6424703,DA QUITANDA,107,CENTRO,1012010.0,SP,7107
63379,07283666,1,3,20141030,21,19680325,7911200,SILVA JATAHY,1080,MEIRELES,60165070.0,CE,1389
63380,43470384,1,2,20051103,0,19800516,5211799,INFANTE DOM HENRIQUE,852,VILA JOSE BONIFACIO,14802060.0,SP,6163
63381,86047198,1,2,20051103,0,19660830,1351100,JOAO HOFFMANN,142,CENTRO,89280901.0,SC,8311
63390,61064911,1,2,20051103,0,19710728,2853400,LUIZ DE QUEIROZ KM 157,S/N,UNILESTE,13420900.0,SP,6875
63393,05798208,1,2,20051103,0,20030729,1094500,RIO BAHIA,SN,SAO PAULO,35042270.0,MG,4553
63394,46041307,1,8,20111231,2,19890714,2751100,CRODA,399,DISTRITO INDUSTRIAL,13054710.0,SP,6291
63396,05365568,1,2,0,0,20021029,4731800,DA GRACIOSA,554,ATUBA,83326670.0,PR,5453
63400,02164892,1,2,20051103,0,19971008,6462000,SAO GABRIEL,301,JARDIM PAULISTA,1435001.0,SP,7107
63401,04102424,1,8,20101231,2,20001019,3512300,QUINZE DE NOVEMBRO,20,CENTRO,20010010.0,RJ,6001
63402,06142076,1,4,20190109,63,20040309,7810800,6,942A,CENTRO,14790000.0,SP,6449
63403,02960895,1,2,20010512,0,19990115,4669999,GOVERNADOR MARIO COVAS.,955,JARDIM CARAPINA,29161695.0,ES,5699
63407,22463970,1,2,20051103,0,19660801,4930202,FERNANDO PEZZINI,815,NOSSA SRA DE FATIMA,35720000.0,MG,4821
63408,60678604,1,2,20051103,0,19631210,8610101,DOUTOR EDUARDO AMARO,225,PARAISO,4104080.0,SP,7107
63419,67088211,1,2,20051103,0,19911017,4663000,BARONESA DE BELA VISTA,695,VILA CONGONHA,4612002.0,SP,7107
63420,51197655,1,2,20051103,0,19790403,6209100,ANTONIO MARIA COELHO,2160,CENTRO,79002220.0,MS,9051
63424,13926639,1,2,20051103,0,19741213,8610102,ALCEU AMOROSO LIMA,172,CAMINHO DAS ARVORES,41820770.0,BA,3849
63428,17376138,1,2,20051103,0,19690319,7112000,ALCOBACA,1210,SAO FRANCISCO,31255210.0,MG,4123
63953,57497539,1,2,20051103,0,19660817,2211100,QUEIROS DOS SANTOS 1717,1717,CASA BRANCA,9015901.0,SP,7057
63954,05340477,1,2,20051007,0,20021018,4691500,PROFESSOR HILARIO DE MELO REZENDE,409,CENTRO,49500088.0,SE,3157
63960,16639874,1,2,20051103,0,19730531,6810202,RAJA GABAGLIA,1000,GUTIERREZ,30441070.0,MG,4123
63979,00073957,1,8,20200102,2,19730731,3512300,DEP ANTONIO EDU VIEIRA,999,PANTANAL,88040901.0,SC,8105
64144,38809760,1,8,20130902,5,19900531,4644301,GENERAL SOCRATES,390,PENHA,3632040.0,SP,7107
64155,04791684,1,2,20051103,0,20011105,6463800,ANTONIO LUMACK DO MONTE,128,BOA VIAGEM,51020350.0,PE,2531
64181,07367055,1,2,20051103,0,19710128,2229301,LESTE 05,123,DISTRITO INDUSTRIAL,61939020.0,CE,1585
64182,45554961,1,2,20051103,0,19740719,4511101,SAO PAULO,734,CENTRO,18700070.0,SP,6189
64183,04980258,1,2,20050827,0,20020401,4753900,24 DE MAIO,330,CENTRO,60020000.0,CE,1389
64287,08316498,1,2,20060927,0,20060927,5821200,DAS AMERICAS,3434,BARRA DA TIJUCA,22640102.0,RJ,6001
64447,09112685,1,2,20190415,0,20071003,6463800,LAURO MULLER,00116,BOTAFOGO,22290906.0,RJ,6001
64462,09171746,1,2,20071106,0,20071106,4110700,SENADOR TARSO DUTRA,605,PETROPOLIS,90690140.0,RS,8801
65211,13284642,1,2,20110204,0,20110204,1710900,PROJETADA RB IV,202,SAO SEBASTIAO,69200000.0,AM,217
65313,09183348,1,2,20071003,0,20071003,4679604,TOQUIO,10,CENTRO INDUSTRIAL DE ARUJA,7411730.0,SP,6177
